youtube_id,title,channel_title,channel_id,description,tags,view_count,like_count,dislike_count,comment_count,tmdb_id,similarity_score
TEZtSPLrsiQ,Despicable Me Official Trailer #2 - (2010) HD,Movieclips,UC3gNmTGu-TTbFPpfSs5kNkg,"Despicable Me Movie Trailer - watch all clips http://j.mp/AdIZg3
click to subscribe http://j.mp/sNDUs5

Meet Gru (Steve Carell), the world's #1, wait make that #2 supervillain.

TM & © Universal (2012)
Cast: Jason Segel, Steve Carell
Director: Pierre Coffin, Chris Renaud
MOVIECLIPS YouTube Channel: http://j.mp/vqieFG
Join our Facebook page: http://j.mp/tb8OMH
Follow us on Twitter: http://j.mp/rZzGsm
Buy Movie: http://amzn.to/t8nNZO
Producer: John Cohen, Janet Healy, Christopher Meledandri, Sergio Pablos, Nina Rappaport, Robert Taylor
Screenwriter: Cinco Paul, Ken Daurio, Sergio Pablos
Film Description: A mysterious criminal mastermind has stolen one of the pyramids in Egypt, sparking a fit of jealous envy in evil genius Gru (Steve Carell), who hasn't managed to make headlines since he and his minions swiped the Times Square JumboTron years back. Ever since Gru was a little boy, he dreamed of going to the moon. Now, if Gru can just build a rocket and get his hands on a powerful shrink-ray, he can cement his reputation as the greatest thief who ever lived by stealing the Earth's satellite right out of the sky. But immediately after Gru heists the shrink-ray, the cunning super-nerd Vector (Jason Segel) swoops in and snatches it right out of his hands. Now, in order to claim the moon, Gru must first reacquire the weapon from Vector. Armed with the knowledge that his nemesis has a mean sweet tooth, Gru adopts cookie-selling orphans Margo (Miranda Cosgrove), Agnes (Elsie Fisher), and Edith (Dana Gaier) and commissions a new line of cookie robots from the evil Dr. Nefario (Russell Brand), his personal weapons specialist. But as Gru and his diminutive yellow minions prepare to carry out the biggest heist in history, something strange happens. Gru discovers that the three little girls who have come into his life are much more than simple pawns. They actually seem to care about Gru, and it turns out the scheming evildoer makes a pretty good father. When Gru realizes that his upcoming moon mission clashes with a ballet performance by the girls, he must decide what's more important -- being a present parent or cementing his nefarious reputation once and for all.

""despicable me"",""despicable me trailer"",""despicable me part 1"",""despicable me song"",""steve carell"",""jason segel"",""chris renaud"",""pierre coffin"",""boxing glove videos"",""remote control videos"",""weapons videos"",""children family"",""family animation"",""family comedies"",""christopher meledandri"",""janet healy"",""robert taylor"",""john cohen"",""nina rappaport"",""sergio pablos"",""competition videos"",""rivalry videos"",""control room videos"",""movie clips"",movieclipsdotcom,#AMG:V+++475296,/m/06q5t7,/m/04t2l2","['despicable me', 'despicable me trailer', 'despicable me part 1', 'despicable me song', 'steve carell', 'jason segel', 'chris renaud', 'pierre coffin', 'boxing glove videos', 'remote control videos', 'weapons videos', 'children family', 'family animation', 'family comedies', 'christopher meledandri', 'janet healy', 'robert taylor', 'john cohen', 'nina rappaport', 'sergio pablos', 'competition videos', 'rivalry videos', 'control room videos', 'movie clips', 'movieclipsdotcom', '#AMG:V+++475296', '/m/06q5t7', '/m/04t2l2']",3627110,3547,871,0,20352,0.3517520215633423
IQK-S4OzxEA,MINIONS 2: THE RISE OF GRU Official Trailer (NEW 2020) Despicable Me Minions Animation HD,AniBox Trailer Access,UCekLikuCSxA_gB7MW4trIlQ,"Watch the Official Trailer for Minions 2: The Rise of Gru, an animation movie starring Pierre Coffin and Steve Carell. In theaters July 3, 2020.

The continuation of the Minions' adventures, always in search of a tyrannical leader and the untold story of one 12-year-old's dream to become the world's greatest supervillain.

© 2020 Universal Pictures. | All Rights Reserved.","['MINIONS 2', 'MINIONS 2 THE RISE OF GRU', 'MINIONS 2 THE RISE OF GRU Trailer', 'MINIONS 2 THE RISE OF GRU Trailer 2020', 'MINIONS 2 THE RISE OF GRU official Trailer', 'MINIONS THE RISE OF GRU Official Trailer', 'MINIONS 2 THE RISE OF GRU 2020', 'Minions The Rise of Gru', 'minions the rise of gru 2020 trailer', 'Minions The Rise of Gru trailer', 'THE RISE OF GRU trailer', '2020 Trailers', 'animation', 'family', 'MINIONS', 'Gru', 'Steve Carell', 'Pierre Coffin', 'Kevin', 'Stuart', 'Bob', 'despicable me', 'vicious 6']",2461201,19882,1733,0,20352,0.20333333333333334
bvXMWcUhKMY,Despicable Me - Teaser Trailer #2,Universal Pictures,UCq0OueAsdxH6b8nyAspwViw,"In a happy suburban neighborhood surrounded by white picket fences with flowering rose bushes, sits a black house with a dead lawn.  Unbeknownst to the neighbors, hidden beneath this home is a vast secret hideout.  Surrounded by a small army of minions, we discover Gru (voiced by Steve Carell), planning the biggest heist in the history of the world.  He is going to steal the moon (Yes, the moon!) in Universal's new 3-D CGI feature, Despicable Me.
#DespicableMe #Minions


Gru delights in all things wicked.  Armed with his arsenal of shrink rays, freeze rays, and battle-ready vehicles for land and air, he vanquishes all who stand in his way.  Until the day he encounters the immense will of three little orphaned girls who look at him and see something that no one else has ever seen: a potential Dad.

The worlds (second) greatest villain has just met his greatest challenge: three little girls named Margo, Edith and Agnes.  http://www.despicable.me","['CG', '3D', 'animation', 'despicable me', 'pharrell', 'steve carell', 'jason segel', 'russelbrand', 'will arnett', 'danny mcbride', 'miranda cosgrove', 'julie andrews', 'despicable me trailer', 'kristen wiig', 'despicable me trailer 2', 'despicable me teaser trailer', 'despicable me 1 trailer', 'dispicable me', 'despicable me 1', 'despicable me teaser', 'dispicable me trailer', 'speakable me', 'despicable me 2', 'new despicable me', 'despicable me 3', 'steve carrell']",3301908,2893,1078,2,20352,0.35
uW8HDrKYisc,Despicable Me Official Trailer #3 - (2010) HD,Movieclips,UC3gNmTGu-TTbFPpfSs5kNkg,"Despicable Me Movie Trailer - watch all clips http://j.mp/AdIZg3
click to subscribe http://j.mp/sNDUs5
Watch more Family and Animation videos to get all the best content that's fun for all ages:
Best Animated Movie Clips http://bit.ly/2a9DaSm
Best Family Movie Clips http://bit.ly/2a18bZK

Gru the supervillain (Steve Carell) inherits three kids that turn his life upside down.

TM & © Universal (2012)
Cast: Russell Brand, Jason Segel, Steve Carell, Miranda Cosgrove, Will Arnett, Ken Jeong, Kristen Wiig, Danny McBride, Julie Andrews, Mindy Kaling, Jemaine Clement, Elsie Fisher, Jack McBrayer, Dana Gaier, Rob Huebel, Davis Desmond
Director: Pierre Coffin, Chris Renaud
MOVIECLIPS YouTube Channel: http://j.mp/vqieFG
Join our Facebook page: http://j.mp/tb8OMH
Follow us on Twitter: http://j.mp/rZzGsm
Buy Movie: http://amzn.to/t8nNZO
Producer: John Cohen, Janet Healy, Christopher Meledandri, Sergio Pablos, Nina Rappaport, Robert Taylor
Screenwriter: Cinco Paul, Ken Daurio, Sergio Pablos
Film Description: A mysterious criminal mastermind has stolen one of the pyramids in Egypt, sparking a fit of jealous envy in evil genius Gru (Steve Carell), who hasn't managed to make headlines since he and his minions swiped the Times Square JumboTron years back. Ever since Gru was a little boy, he dreamed of going to the moon. Now, if Gru can just build a rocket and get his hands on a powerful shrink-ray, he can cement his reputation as the greatest thief who ever lived by stealing the Earth's satellite right out of the sky. But immediately after Gru heists the shrink-ray, the cunning super-nerd Vector (Jason Segel) swoops in and snatches it right out of his hands. Now, in order to claim the moon, Gru must first reacquire the weapon from Vector. Armed with the knowledge that his nemesis has a mean sweet tooth, Gru adopts cookie-selling orphans Margo (Miranda Cosgrove), Agnes (Elsie Fisher), and Edith (Dana Gaier) and commissions a new line of cookie robots from the evil Dr. Nefario (Russell Brand), his personal weapons specialist. But as Gru and his diminutive yellow minions prepare to carry out the biggest heist in history, something strange happens. Gru discovers that the three little girls who have come into his life are much more than simple pawns. They actually seem to care about Gru, and it turns out the scheming evildoer makes a pretty good father. When Gru realizes that his upcoming moon mission clashes with a ballet performance by the girls, he must decide what's more important -- being a present parent or cementing his nefarious reputation once and for all.

""despicable me"",""despicable me trailer"",""despicable me part 1"",""despicable me song"",""steve carell"",""danny mcbride"",""jason segel"",""russell brand"",""kristen wiig"",""ken jeong"",""julie andrews"",""will arnett"",""miranda cosgrove"",""jemaine clement"",""jack mcbrayer"",""elsie fisher"",""dana gaier"",""mindy kaling"",""movie clips"",movieclipsdotcom,#AMG:V+++475296,/m/06crng,/m/06q5t7,/m/04t2l2,/m/035sy9,/m/03q43g,/m/02r39q7,/m/08vr94,/m/02wycg2,/m/0kftt,/m/0h3mrc,/m/0bg539,/m/084jfck,/m/0h27vc,/m/084jxb2,/m/071s5_","['despicable me', 'despicable me trailer', 'despicable me part 1', 'despicable me song', 'steve carell', 'danny mcbride', 'jason segel', 'russell brand', 'kristen wiig', 'ken jeong', 'julie andrews', 'will arnett', 'miranda cosgrove', 'jemaine clement', 'jack mcbrayer', 'elsie fisher', 'dana gaier', 'mindy kaling', 'movie clips', 'movieclipsdotcom', '#AMG:V+++475296', '/m/06crng', '/m/06q5t7', '/m/04t2l2', '/m/035sy9', '/m/03q43g', '/m/02r39q7', '/m/08vr94', '/m/02wycg2', '/m/0kftt', '/m/0h3mrc', '/m/0bg539', '/m/084jfck', '/m/0h27vc', '/m/084jxb2', '/m/071s5_']",3922658,3856,1126,0,20352,0.3417142857142857
YoHD9XEInc0,Inception (2010) Official Trailer #1 - Christopher Nolan Movie HD,Movieclips Classic Trailers,UCTCjFFoX1un-j7ni4B6HJ3Q,"Check out the official Inception (2010) Trailer starring Edward Norton! Let us know what you think in the comments below.
► Watch on FandangoNOW: https://www.fandangonow.com/details/movie/inception-2010/1MV7d0202acb8b1af3dd4807f9977c1204e?cmp=MCYT_YouTube_Desc 

Subscribe to the channel and click the bell icon to stay up to date on all your favorite movies. 

Starring: Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page 
Directed By: Christopher Nolan
Synopsis: A skilled extractor is offered a chance to regain his old life as payment for a task considered to be impossible.

Watch More Classic Trailers: 
► Horror Films: http://bit.ly/2D21x45
► Comedies: http://bit.ly/2qTCzPN
► Dramas: http://bit.ly/2tefVm2
► Sci-Fi Movies: http://bit.ly/2msyb5C
► Animated Movies: http://bit.ly/2HqZZ2c
► Documentaries: http://bit.ly/2Fs2zFd
► Musicals: http://bit.ly/2oDFckX
► Romantic Comedies: http://bit.ly/2qQVieQ
► Superhero Films: http://bit.ly/2FtNZgi
► Westerns: http://bit.ly/2mrOEXG
► War Movies: http://bit.ly/2qX4u18
► Trailers By Year: http://bit.ly/2qTCxHF

Fuel Your Movie Obsession: 
► Subscribe to CLASSIC TRAILERS: http://bit.ly/2D01HJi
► Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV
► Like us on FACEBOOK: http://bit.ly/2DikvkY 
► Follow us on TWITTER: http://bit.ly/2mgkaHb
► Follow us on INSTAGRAM: http://bit.ly/2mg0VNU

Subscribe to the Fandango MOVIECLIPS CLASSIC TRAILERS channel to rediscover all your favorite movie trailers and find a classic you may have missed.","['movieclips', 'movie clips', 'movieclipstrailers', 'new trailers', 'trailers HD', 'hd', 'trailers', 'movieclipsDOTcom', 'trailer', '2013', 'official', 'HD', 'zefr', 'classic trailers', 'oldhollywoodtrailers', 'jslewis Inception', 'Inception movie', 'Inception trailer', 'action', 'adventure', 'mystery', 'Christopher Nolan', 'Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Ellen Page', 'Tom Hardy', 'Ken Watanabe', 'Marion Cotillard', 'Michael Caine', 'sci-fi', 'fantasy', 'dream']",10788680,80468,1435,4092,27205,0.2658402203856749
8hP9D6kZseM,Inception - Official Trailer [HD],BoxOfficeSmashers,UCryoEoWzq9ahZgqqGbZbnDQ,"Inception is an upcoming American science fiction film written, produced and directed by Christopher Nolan. The film is scheduled to be released in both conventional and IMAX theaters on July 16, 2010.

A contemporary science fiction action thriller set within the architecture of the mind.

Official Website : http://www.inceptionmovie.com/","['Inception', 'Official', 'Teaser', 'Trailer', '[HD]', 'science', 'fiction', 'film', 'Christopher', 'Nolan', 'IMAX', 'action', 'thriller', 'Leonardo', 'DiCaprio', 'Ken', 'Watanabe', 'Joseph', 'Gordon-Levitt', 'Hans', 'Zimmer', 'box', 'office', 'smashers', 'HD']",4367744,11998,348,1341,27205,0.46291208791208793
XLz6CRrberA,Inception - Dream Trailer,WarnerBros Thailand,UChV8dpQWLtgXL8WonWxoaoA,"เรื่องราวของ คอปป์ (ลีโอนาร์โด ดิคาปริโอ) หัวขโมยมืออาชีพ สุดยอดฝีมืออันตรายด้านการดึงข้อมูล ฉกชิงความลับล้ำค่าจากจิตใต้สำนึกเบื้องลึกระหว่างสภาวะความฝัน ซึ่งเป็นเวลาที่จิตใจจะเปราะบางที่สุด ความสามารถที่หายากของ คอปป์ ทำให้เขาเป็นผู้เล่นที่ละโมบในโลกสมัยใหม่ที่ไม่น่าไว้วางใจของการจารกรรมข้อมูล แต่มันยังได้ทำให้เขาเป็นผู้หลบหนีที่ต้องสูญเสียทุกอย่างที่เขารักไป ตอนนี้ คอปป์ ได้รับการหยิบยื่นโอกาสที่จะแก้แค้น อีกหนึ่งงานสุดท้ายที่จะคืนชีวิตให้กับเขา เพียงแต่เขาจะต้องทำสิ่งที่เป็นไปไม่ได้ให้สำเร็จการปลูกฝัง แทนที่จะขโมย คอปป์ กับทีมผู้เชี่ยวชาญของเขาจะต้องทำสิ่งตรงกันข้าม งานของพวกเขาไม่ใช่การเข้าไปขโมยความคิด แต่จะต้องปลูกเข้าไป ถ้าทำสำเร็จ มันจะกลายเป็นอาชญากรรมที่สมบูรณ์แบบ แต่ไม่มีการวางแผนอย่างรอบคอบชนิดใดที่จะทำให้ทีมพร้อมเผชิญหน้ากับศัตรูอันตราย ที่ดูเหมือนจะรู้ล่วงหน้าถึงทุกความเคลื่อนไหว ศัตรูซึ่งมีเพียง คอปป์ ผู้เดียวที่จะมองเห็นได้

เตรียมพร้อมฉลองครบรอบ 10 ปี ""Inception - จิตพิฆาตโลก""
กับการกลับมาบนจอยักษ์อีกครั้ง 

12 สิงหาคมนี้ในโรงภาพยนตร์แน่นอน

#Inception
#จิตพิฆาตโลก


Facebook: https://www.facebook.com/warner.thailand , 
Twitter: https://twitter.com/WarnerBrosThai
Instagram: https://www.instagram.com/warnerbrosthai","['จิตพิฆาตโลก', 'Inception', 'Tenet', 'เทเน็ต', 'คริสโตเฟอร์ โนแลน', 'Tenet movie', 'Tenet Film', 'โรเบิร์ต แพททินสัน', 'จอห์น เดวิด วอชิงตัน', 'Dunkirk', 'The Dark Knight', 'WB', 'Warner Bros Pitures', 'วอร์เนอร์ บราเดอร์ส พิกเจอร์ส', 'ตัวอย่างหนัง', 'ตัวอย่างหนังใหม่ 2020', 'ตัวอย่างหนังใหม่', 'ตัวอย่าง Tenet ซับไทย', 'Official Trailer', 'เทเน็ท']",79193,607,10,54,27205,0.2672413793103448
Qwe6qXFTdgc,Inception | Digital Trailer | Warner Bros. Entertainment,Warner Bros. Entertainment,UCgKkNPU2Ib7_TcyAl8M2S-w,"Acclaimed filmmaker Christopher Nolan directs an international cast in this sci-fi actioner that travels around the globe and into the world of dreams. Dom Cobb (Leonardo DiCaprio) is the best there is at extraction: stealing valuable secrets inside the subconscious during the mind's vulnerable dream state. His skill has made him a coveted player in industrial espionage but also has made him a fugitive and cost him dearly. Now he may get a second chance if he can do the impossible: inception, planting an idea rather than stealing one. If they succeed, Cobb and his team could pull off the perfect crime. But no planning or expertise can prepare them for a dangerous enemy that seems to predict their every move. An enemy only Cobb could have seen coming. Available on Blu-ray & DVD 12/7! For more information, check out http://www.wbshop.com/

Connect with Warner Bros. Entertainment Online:
Follow Warner Bros. Entertainment INSTAGRAM: https://www.instagram.com/warnerbrosentertainment/
Like Warner Bros. Entertainment on FACEBOOK: https://www.facebook.com/warnerbrosent/
Follow Warner Bros. Entertainment TWITTER: https://twitter.com/WBHomeEnt

At Warner Bros. Entertainment, we believe in the power of story. From classics to contemporary masterpieces, explore and watch a library full of extraordinary, stirring, and provocative entertainment that goes beyond the big screen. Subscribe to discover new favorites from the studio that brought you Friends, JOKER, the Conjuring Universe, and The Wizarding World of Harry Potter™.

Inception | Digital Trailer | Warner Bros. Entertainment
https://youtu.be/Qwe6qXFTdgc

Warner Bros. Entertainment 
https://www.youtube.com/user/WarnerBrosOnline","['Leonardo Dicaprio', 'Ken Watanabe', 'Joseph Gordon Levitt', 'Marion Cotillard', 'Ellen Page', 'Tom Hardy', 'Cillian Murphy', 'Tom Berenger', 'Michael Caine', 'Christopher Nolan', 'Action', 'Adventure', 'Sci Fi FantasyBuy Inception online', 'buy Inception DVD', 'buy Inception blu ray', 'watch Inception online', 'stream Inception online', 'stream Inception full movie online', 'watch Inception full movie online']",100125,744,21,25,27205,0.22005012531328322
fTRnWXXDcL4,INCEPTION Trailer (2010),KinoCheck International,UCLRlryMfL8ffxzrtqv0_k_w,"Official Inception Movie Trailer 2010 | Subscribe ➤ http://abo.yt/ki | Leonardo DiCaprio Movie Trailer | Available now on Digital, Blu-Ray and DVD | More https://KinoCheck.com/film/jag/inception-2010
Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.

Inception (2010) is the new thriller starring Leonardo DiCaprio, Joseph Gordon-Levitt and Ellen Page.

Note | #Inception #Trailer courtesy of Warner Bros. Pictures Germany. | All Rights Reserved. | #KinoCheck®","['Inception', 'trailer', '2010', 'Movie', 'KinoCheck', 'Inception trailer', 'Thriller', 'Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Tom Hardy']",32223,305,12,21,27205,0.5543478260869565
sQAaOaJmZuU,Inception Trailer,TrailerDelinquent,UCFjhf0qoCWARu4H5Ixy4aQw,A contemporary sci-fi actioner set within the architecture of the mind.,"['Inception', 'Trailer', 'Christopher', 'Nolan', 'Cillian', 'Murphy', 'Ellen', 'Page', 'Joseph', 'Gordon-Levitt', 'Ken', 'Watanabe', 'Leonardo', 'DiCaprio', 'Marion', 'Cotillard']",11452,49,4,8,27205,0.406060606060606
e01NVCveGkg,Official Grown Ups Trailer  - In Theaters 6/25,Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,"Release Date: 12 July 2013 (United States)
Buy Now! http://amzn.to/16gtjiC
Grown Ups, starring Adam Sandler, Kevin James, Chris Rock, Rob Schneider, and David Spade, is a comedy about five friends and former teammates who reunite years later to honor the passing of their childhood basketball coach. With their wives (Salma Hayek, Maria Bello, Maya Rudolph) and kids in tow, they spend the Fourth of July holiday weekend together at the lake house where they celebrated their championship years earlier. Picking up where they left off, they discover why growing older doesnt mean growing up.

Genre: Comedy
Cast: Georgia Engel, Salma Hayek, Kevin James, Chris Rock, Adam Sandler, David Spade
Director: Dennis Dugan
Writers: Adam Sandler, Fred Wolf, Tim Herlihy

Subscribe to Sony Pictures for more great content: http://bit.ly/SonyPicsSubscribe
Like Us! https://www.facebook.com/GrownUpsMovie
Follow Us! https://twitter.com/GrownUpsMovie","['adam sandler', 'salma hayek', 'david spade', 'maria bello', 'rob schneider', 'kevin james', 'chris rock', 'ada-nicole sanger', 'amber hilliard', 'andre mckenzie', 'blake clark', 'china anne mcclain', 'colin quinn', 'deanne mckenzie', 'dickie bailey', 'donna lamonsoff', 'eric lamonsoff', 'grown ups', 'movie', 'trailer', 'summer', 'comedy', 'film', 'grown ups 2', 'mad families', 'maya rudolph', 'happy madison productions']",6061602,9298,579,1383,38365,0.3532258064516129
cjfuK5QJyEQ,Grown Ups Trailer [HD],MoviemanTrailers,UCmuF-MtvgQnxj7a-6pvdkBg,"No Copyright Infringement Intended.


This Trailer called ""Grown Ups?"" HD Trailer contains content that is owned or (and) licensed by this content owner(s):
Content Owner: Sony PicturesType: Audiovisual Content.
Entiteit: Sony Pictures Inhoudstype: Audiovisuele inhoud.","['Grown', 'Ups', 'Trailer', '[HD]']",597674,938,56,26,38365,0.31851851851851853
a_c3hW0Uyvc,Grown Ups 2 Official Trailer #1 (2013) - Adam Sandler Movie HD,Movieclips Trailers,UCi8e0iOVk1fEOogdfu4YgfA,"Subscribe to TRAILERS: http://bit.ly/sxaw6h
Subscribe to COMING SOON: http://bit.ly/H2vZUn
Like us on FACEBOOK: http://goo.gl/dHs73
Grown Ups 2 Official Trailer #1 (2013) - Adam Sandler Movie HD

The all-star comedy cast from Grown Ups returns (with some exciting new additions) for more summertime laughs. Lenny (Adam Sandler) has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises: the last day of school.

The Movieclips Trailers channel is your destination for hot new trailers the second they drop. Whether they are blockbusters, indie films, or that new comedy you've been waiting for, the Movieclips Trailers team is there day and night to make sure all the hottest new movie trailers are available whenever you need them, as soon as you can get them. All the summer blockbusters, Man of Steel, Oblivion, Pacific Rim, After Earth, The Lone Ranger, Star Trek Into Darkness and more! They are all available on Movieclips Trailers.

In addition to hot new trailers, the Movieclips Trailers page gives you original content like Ultimate Trailers, Instant Trailer Reviews, Monthly Mashups, and Meg's Movie News and more to keep you up-to-date on what's out this week and what you should be watching.","['movieclips', 'movie clips', 'movieclipstrailers', 'new trailers', 'trailers HD', 'hd', 'trailers', 'movieclipsDOTcom', 'trailer', '2013', 'official', 'HD', 'zefr', 'zedison', 'grown ups 2', 'grown ups 2 movie', 'grown ups 2 trailer', 'adam sandler trailer', 'adam sandler', 'chris rock', 'kevin james', 'david spade']",4002841,14877,1050,2155,38365,0.21135404679708478
3o5tKyK4KwY,Grown Ups trailer - At UK Cinemas 25 August 2010,Sony Pictures Releasing UK,UCJJap_3RGZ2UxqLTLz0K39g,"Grown Ups, starring Adam Sandler, Kevin James, Chris Rock, Rob Schneider, and David Spade, is a comedy about five friends and former teammates who reunite years later to honor the passing of their childhood basketball coach. With their wives (Salma Hayek, Maria Bello, Maya Rudolph) and kids in tow, they spend the Fourth of July holiday weekend together at the lake house where they celebrated their championship years earlier.  Picking up where they left off, they discover why growing older doesnt mean growing up.","['grown', 'ups', 'film', 'comedy', 'dennis', 'dugan', 'Fred', 'Wolf', 'Jack', 'Giarraputo', 'Adam', 'Sandler', 'Kevin', 'James']",181869,156,12,50,38365,0.29150943396226414
